Country,Country_code,Who_region,Wb_income,Year,Month,Agegroup,Deaths
North Macedonia,MKD,EUR,UMC,2020,4,5_14,0
North Macedonia,MKD,EUR,UMC,2020,2,5_14,0
North Macedonia,MKD,EUR,UMC,2020,1,65+,
North Macedonia,MKD,EUR,UMC,2020,7,15_64,86
North Macedonia,MKD,EUR,UMC,2020,4,0_4,0
North Macedonia,MKD,EUR,UMC,2020,3,15_64,3
North Macedonia,MKD,EUR,UMC,2020,2,0_4,0
North Macedonia,MKD,EUR,UMC,2020,1,5_14,
North Macedonia,MKD,EUR,UMC,2020,12,0_4,0
North Macedonia,MKD,EUR,UMC,2020,11,15_64,320
North Macedonia,MKD,EUR,UMC,2020,11,0_4,0
North Macedonia,MKD,EUR,UMC,2020,6,65+,104
North Macedonia,MKD,EUR,UMC,2020,5,15_64,26
North Macedonia,MKD,EUR,UMC,2020,3,5_14,0
North Macedonia,MKD,EUR,UMC,2020,2,15_64,0
North Macedonia,MKD,EUR,UMC,2020,1,0_4,
North Macedonia,MKD,EUR,UMC,2020,5,5_14,0
North Macedonia,MKD,EUR,UMC,2020,12,65+,682
North Macedonia,MKD,EUR,UMC,2020,9,0_4,0
North Macedonia,MKD,EUR,UMC,2020,9,65+,89
North Macedonia,MKD,EUR,UMC,2020,12,5_14,0
North Macedonia,MKD,EUR,UMC,2020,11,5_14,0
North Macedonia,MKD,EUR,UMC,2020,10,65+,206
North Macedonia,MKD,EUR,UMC,2020,8,15_64,41
North Macedonia,MKD,EUR,UMC,2020,5,0_4,1
North Macedonia,MKD,EUR,UMC,2020,3,0_4,0
North Macedonia,MKD,EUR,UMC,2020,2,65+,0
North Macedonia,MKD,EUR,UMC,2020,7,5_14,0
North Macedonia,MKD,EUR,UMC,2020,6,5_14,0
North Macedonia,MKD,EUR,UMC,2020,10,0_4,0
North Macedonia,MKD,EUR,UMC,2020,9,15_64,76
North Macedonia,MKD,EUR,UMC,2020,10,5_14,0
North Macedonia,MKD,EUR,UMC,2020,7,0_4,0
North Macedonia,MKD,EUR,UMC,2020,9,5_14,0
North Macedonia,MKD,EUR,UMC,2020,6,0_4,0
North Macedonia,MKD,EUR,UMC,2020,5,65+,25
North Macedonia,MKD,EUR,UMC,2020,4,15_64,41
North Macedonia,MKD,EUR,UMC,2020,1,15_64,
North Macedonia,MKD,EUR,UMC,2020,6,15_64,64
North Macedonia,MKD,EUR,UMC,2020,12,15_64,279
North Macedonia,MKD,EUR,UMC,2020,11,65+,655
North Macedonia,MKD,EUR,UMC,2020,10,15_64,98
North Macedonia,MKD,EUR,UMC,2020,8,65+,64
North Macedonia,MKD,EUR,UMC,2020,8,5_14,0
North Macedonia,MKD,EUR,UMC,2020,8,0_4,0
North Macedonia,MKD,EUR,UMC,2020,7,65+,118
North Macedonia,MKD,EUR,UMC,2020,3,65+,3
Northern Mariana Islands,MNP,WPR,HIC,2020,11,5_14,
Northern Mariana Islands,MNP,WPR,HIC,2020,9,65+,
Northern Mariana Islands,MNP,WPR,HIC,2020,8,65+,
Northern Mariana Islands,MNP,WPR,HIC,2020,7,65+,
Northern Mariana Islands,MNP,WPR,HIC,2020,6,0_4,
Northern Mariana Islands,MNP,WPR,HIC,2020,5,0_4,
Northern Mariana Islands,MNP,WPR,HIC,2020,2,0_4,
Northern Mariana Islands,MNP,WPR,HIC,2020,12,15_64,
Northern Mariana Islands,MNP,WPR,HIC,2020,1,0_4,
Northern Mariana Islands,MNP,WPR,HIC,2020,3,15_64,
Northern Mariana Islands,MNP,WPR,HIC,2020,3,5_14,
Northern Mariana Islands,MNP,WPR,HIC,2020,5,5_14,
Northern Mariana Islands,MNP,WPR,HIC,2020,2,5_14,
Northern Mariana Islands,MNP,WPR,HIC,2020,1,5_14,
Northern Mariana Islands,MNP,WPR,HIC,2020,12,65+,
Northern Mariana Islands,MNP,WPR,HIC,2020,12,5_14,
Northern Mariana Islands,MNP,WPR,HIC,2020,12,0_4,
Northern Mariana Islands,MNP,WPR,HIC,2020,11,15_64,
Northern Mariana Islands,MNP,WPR,HIC,2020,10,15_64,
Northern Mariana Islands,MNP,WPR,HIC,2020,6,65+,
Northern Mariana Islands,MNP,WPR,HIC,2020,5,65+,
Northern Mariana Islands,MNP,WPR,HIC,2020,4,0_4,
Northern Mariana Islands,MNP,WPR,HIC,2020,3,0_4,
Northern Mariana Islands,MNP,WPR,HIC,2020,2,65+,
Northern Mariana Islands,MNP,WPR,HIC,2020,1,65+,
Northern Mariana Islands,MNP,WPR,HIC,2020,10,5_14,
Northern Mariana Islands,MNP,WPR,HIC,2020,4,5_14,
Northern Mariana Islands,MNP,WPR,HIC,2020,4,15_64,
Northern Mariana Islands,MNP,WPR,HIC,2020,6,5_14,
Northern Mariana Islands,MNP,WPR,HIC,2020,7,15_64,
Northern Mariana Islands,MNP,WPR,HIC,2020,8,15_64,
Northern Mariana Islands,MNP,WPR,HIC,2020,3,65+,
Northern Mariana Islands,MNP,WPR,HIC,2020,8,0_4,
Northern Mariana Islands,MNP,WPR,HIC,2020,7,0_4,
Northern Mariana Islands,MNP,WPR,HIC,2020,6,15_64,
Northern Mariana Islands,MNP,WPR,HIC,2020,5,15_64,
Northern Mariana Islands,MNP,WPR,HIC,2020,11,65+,
Northern Mariana Islands,MNP,WPR,HIC,2020,10,65+,
Northern Mariana Islands,MNP,WPR,HIC,2020,9,5_14,
Northern Mariana Islands,MNP,WPR,HIC,2020,8,5_14,
Northern Mariana Islands,MNP,WPR,HIC,2020,7,5_14,
Northern Mariana Islands,MNP,WPR,HIC,2020,2,15_64,
Northern Mariana Islands,MNP,WPR,HIC,2020,1,15_64,
Northern Mariana Islands,MNP,WPR,HIC,2020,11,0_4,
Northern Mariana Islands,MNP,WPR,HIC,2020,10,0_4,
Northern Mariana Islands,MNP,WPR,HIC,2020,9,15_64,
Northern Mariana Islands,MNP,WPR,HIC,2020,4,65+,
Northern Mariana Islands,MNP,WPR,HIC,2020,9,0_4,
Norway,NOR,EUR,HIC,2020,12,5_14,0
Norway,NOR,EUR,HIC,2020,12,15_64,0
Norway,NOR,EUR,HIC,2020,11,5_14,0
Norway,NOR,EUR,HIC,2020,11,15_64,0
Norway,NOR,EUR,HIC,2020,3,5_14,0
Norway,NOR,EUR,HIC,2020,3,15_64,0
Norway,NOR,EUR,HIC,2020,2,0_4,
Norway,NOR,EUR,HIC,2020,1,0_4,
Norway,NOR,EUR,HIC,2020,8,65+,0
Norway,NOR,EUR,HIC,2020,8,5_14,0
Norway,NOR,EUR,HIC,2020,1,5_14,
Norway,NOR,EUR,HIC,2020,10,15_64,0
Norway,NOR,EUR,HIC,2020,9,5_14,0
Norway,NOR,EUR,HIC,2020,9,15_64,0
Norway,NOR,EUR,HIC,2020,9,0_4,
Norway,NOR,EUR,HIC,2020,8,0_4,
Norway,NOR,EUR,HIC,2020,7,0_4,
Norway,NOR,EUR,HIC,2020,5,5_14,0
Norway,NOR,EUR,HIC,2020,4,5_14,0
Norway,NOR,EUR,HIC,2020,3,65+,0
Norway,NOR,EUR,HIC,2020,10,65+,0
Norway,NOR,EUR,HIC,2020,5,0_4,
Norway,NOR,EUR,HIC,2020,10,5_14,0
Norway,NOR,EUR,HIC,2020,6,0_4,
Norway,NOR,EUR,HIC,2020,6,5_14,0
Norway,NOR,EUR,HIC,2020,11,0_4,
Norway,NOR,EUR,HIC,2020,10,0_4,
Norway,NOR,EUR,HIC,2020,5,65+,0
Norway,NOR,EUR,HIC,2020,4,65+,0
Norway,NOR,EUR,HIC,2020,2,65+,0
Norway,NOR,EUR,HIC,2020,7,15_64,0
Norway,NOR,EUR,HIC,2020,6,15_64,0
Norway,NOR,EUR,HIC,2020,4,0_4,
Norway,NOR,EUR,HIC,2020,3,0_4,
Norway,NOR,EUR,HIC,2020,2,5_14,0
Norway,NOR,EUR,HIC,2020,1,65+,
Norway,NOR,EUR,HIC,2020,12,65+,0
Norway,NOR,EUR,HIC,2020,11,65+,0
Norway,NOR,EUR,HIC,2020,12,0_4,
Norway,NOR,EUR,HIC,2020,7,65+,0
Norway,NOR,EUR,HIC,2020,7,5_14,0
Norway,NOR,EUR,HIC,2020,6,65+,0
Norway,NOR,EUR,HIC,2020,8,15_64,0
Norway,NOR,EUR,HIC,2020,9,65+,0
Norway,NOR,EUR,HIC,2020,5,15_64,0
Norway,NOR,EUR,HIC,2020,4,15_64,0
Norway,NOR,EUR,HIC,2020,2,15_64,0
Norway,NOR,EUR,HIC,2020,1,15_64,
"occupied Palestinian territory, including east Jerusalem",PSE,EMR,LMC,2020,10,15_64,1
"occupied Palestinian territory, including east Jerusalem",PSE,EMR,LMC,2020,9,15_64,1
"occupied Palestinian territory, including east Jerusalem",PSE,EMR,LMC,2020,5,5_14,0
"occupied Palestinian territory, including east Jerusalem",PSE,EMR,LMC,2020,5,0_4,0
"occupied Palestinian territory, including east Jerusalem",PSE,EMR,LMC,2020,4,5_14,0
"occupied Palestinian territory, including east Jerusalem",PSE,EMR,LMC,2020,4,15_64,1
"occupied Palestinian territory, including east Jerusalem",PSE,EMR,LMC,2020,4,0_4,0
"occupied Palestinian territory, including east Jerusalem",PSE,EMR,LMC,2020,2,65+,
"occupied Palestinian territory, including east Jerusalem",PSE,EMR,LMC,2020,2,0_4,
"occupied Palestinian territory, including east Jerusalem",PSE,EMR,LMC,2020,3,5_14,0
"occupied Palestinian territory, including east Jerusalem",PSE,EMR,LMC,2020,2,15_64,0
"occupied Palestinian territory, including east Jerusalem",PSE,EMR,LMC,2020,11,65+,0
"occupied Palestinian territory, including east Jerusalem",PSE,EMR,LMC,2020,11,0_4,0
"occupied Palestinian territory, including east Jerusalem",PSE,EMR,LMC,2020,8,65+,4
"occupied Palestinian territory, including east Jerusalem",PSE,EMR,LMC,2020,7,15_64,0
"occupied Palestinian territory, including east Jerusalem",PSE,EMR,LMC,2020,6,15_64,0
"occupied Palestinian territory, including east Jerusalem",PSE,EMR,LMC,2020,1,5_14,0
"occupied Palestinian territory, including east Jerusalem",PSE,EMR,LMC,2020,12,5_14,
"occupied Palestinian territory, including east Jerusalem",PSE,EMR,LMC,2020,11,15_64,0
"occupied Palestinian territory, including east Jerusalem",PSE,EMR,LMC,2020,10,5_14,0
"occupied Palestinian territory, including east Jerusalem",PSE,EMR,LMC,2020,9,5_14,0
"occupied Palestinian territory, including east Jerusalem",PSE,EMR,LMC,2020,8,15_64,1
"occupied Palestinian territory, including east Jerusalem",PSE,EMR,LMC,2020,7,0_4,0
"occupied Palestinian territory, including east Jerusalem",PSE,EMR,LMC,2020,6,0_4,0
"occupied Palestinian territory, including east Jerusalem",PSE,EMR,LMC,2020,5,65+,0
"occupied Palestinian territory, including east Jerusalem",PSE,EMR,LMC,2020,4,65+,0
"occupied Palestinian territory, including east Jerusalem",PSE,EMR,LMC,2020,5,15_64,0
"occupied Palestinian territory, including east Jerusalem",PSE,EMR,LMC,2020,2,5_14,0
"occupied Palestinian territory, including east Jerusalem",PSE,EMR,LMC,2020,8,0_4,0
"occupied Palestinian territory, including east Jerusalem",PSE,EMR,LMC,2020,12,65+,
"occupied Palestinian territory, including east Jerusalem",PSE,EMR,LMC,2020,1,65+,
"occupied Palestinian territory, including east Jerusalem",PSE,EMR,LMC,2020,1,0_4,
"occupied Palestinian territory, including east Jerusalem",PSE,EMR,LMC,2020,11,5_14,0
"occupied Palestinian territory, including east Jerusalem",PSE,EMR,LMC,2020,6,65+,0
"occupied Palestinian territory, including east Jerusalem",PSE,EMR,LMC,2020,3,65+,1
"occupied Palestinian territory, including east Jerusalem",PSE,EMR,LMC,2020,12,15_64,
"occupied Palestinian territory, including east Jerusalem",PSE,EMR,LMC,2020,7,5_14,0
"occupied Palestinian territory, including east Jerusalem",PSE,EMR,LMC,2020,6,5_14,0
"occupied Palestinian territory, including east Jerusalem",PSE,EMR,LMC,2020,3,0_4,0
"occupied Palestinian territory, including east Jerusalem",PSE,EMR,LMC,2020,12,0_4,
"occupied Palestinian territory, including east Jerusalem",PSE,EMR,LMC,2020,10,65+,1
"occupied Palestinian territory, including east Jerusalem",PSE,EMR,LMC,2020,10,0_4,0
"occupied Palestinian territory, including east Jerusalem",PSE,EMR,LMC,2020,9,0_4,0
"occupied Palestinian territory, including east Jerusalem",PSE,EMR,LMC,2020,7,65+,2
"occupied Palestinian territory, including east Jerusalem",PSE,EMR,LMC,2020,3,15_64,0
"occupied Palestinian territory, including east Jerusalem",PSE,EMR,LMC,2020,1,15_64,0
"occupied Palestinian territory, including east Jerusalem",PSE,EMR,LMC,2020,9,65+,3
"occupied Palestinian territory, including east Jerusalem",PSE,EMR,LMC,2020,8,5_14,0
Oman,OMN,EMR,HIC,2020,11,15_64,53
Oman,OMN,EMR,HIC,2020,10,65+,105
Oman,OMN,EMR,HIC,2020,8,0_4,1
Oman,OMN,EMR,HIC,2020,7,15_64,149
Oman,OMN,EMR,HIC,2020,7,0_4,0
Oman,OMN,EMR,HIC,2020,6,0_4,0
Oman,OMN,EMR,HIC,2020,5,65+,18
Oman,OMN,EMR,HIC,2020,4,15_64,9
Oman,OMN,EMR,HIC,2020,3,5_14,0
Oman,OMN,EMR,HIC,2020,1,65+,0
Oman,OMN,EMR,HIC,2020,1,5_14,0
Oman,OMN,EMR,HIC,2020,2,15_64,0
Oman,OMN,EMR,HIC,2020,4,65+,12
Oman,OMN,EMR,HIC,2020,9,65+,180
Oman,OMN,EMR,HIC,2020,10,5_14,0
Oman,OMN,EMR,HIC,2020,10,15_64,96
Oman,OMN,EMR,HIC,2020,10,0_4,0
Oman,OMN,EMR,HIC,2020,8,65+,64
Oman,OMN,EMR,HIC,2020,6,65+,43
Oman,OMN,EMR,HIC,2020,5,5_14,0
Oman,OMN,EMR,HIC,2020,5,15_64,33
Oman,OMN,EMR,HIC,2020,5,0_4,0
Oman,OMN,EMR,HIC,2020,4,5_14,0
Oman,OMN,EMR,HIC,2020,4,0_4,0
Oman,OMN,EMR,HIC,2020,3,15_64,0
Oman,OMN,EMR,HIC,2020,2,5_14,
Oman,OMN,EMR,HIC,2020,2,0_4,
Oman,OMN,EMR,HIC,2020,1,15_64,0
Oman,OMN,EMR,HIC,2020,1,0_4,
Oman,OMN,EMR,HIC,2020,12,0_4,0
Oman,OMN,EMR,HIC,2020,11,0_4,0
Oman,OMN,EMR,HIC,2020,8,5_14,0
Oman,OMN,EMR,HIC,2020,6,15_64,107
Oman,OMN,EMR,HIC,2020,7,5_14,0
Oman,OMN,EMR,HIC,2020,11,5_14,0
Oman,OMN,EMR,HIC,2020,9,5_14,2
Oman,OMN,EMR,HIC,2020,12,15_64,17
Oman,OMN,EMR,HIC,2020,7,65+,140
Oman,OMN,EMR,HIC,2020,6,5_14,0
Oman,OMN,EMR,HIC,2020,12,65+,18
Oman,OMN,EMR,HIC,2020,11,65+,53
Oman,OMN,EMR,HIC,2020,9,0_4,1
Oman,OMN,EMR,HIC,2020,8,15_64,129
Oman,OMN,EMR,HIC,2020,3,65+,2
Oman,OMN,EMR,HIC,2020,2,65+,0
Oman,OMN,EMR,HIC,2020,9,15_64,152
Oman,OMN,EMR,HIC,2020,3,0_4,0
Oman,OMN,EMR,HIC,2020,12,5_14,0
Pakistan,PAK,EMR,LMC,2020,6,15_64,1714
Pakistan,PAK,EMR,LMC,2020,2,15_64,0
Pakistan,PAK,EMR,LMC,2020,12,15_64,1
Pakistan,PAK,EMR,LMC,2020,12,0_4,
Pakistan,PAK,EMR,LMC,2020,10,5_14,0
Pakistan,PAK,EMR,LMC,2020,9,5_14,0
Pakistan,PAK,EMR,LMC,2020,7,5_14,1
Pakistan,PAK,EMR,LMC,2020,6,5_14,4
Pakistan,PAK,EMR,LMC,2020,4,65+,300
Pakistan,PAK,EMR,LMC,2020,12,5_14,
Pakistan,PAK,EMR,LMC,2020,9,0_4,1
Pakistan,PAK,EMR,LMC,2020,7,0_4,2
Pakistan,PAK,EMR,LMC,2020,5,65+,585
Pakistan,PAK,EMR,LMC,2020,5,15_64,1020
Pakistan,PAK,EMR,LMC,2020,1,15_64,0
Pakistan,PAK,EMR,LMC,2020,1,0_4,
Pakistan,PAK,EMR,LMC,2020,9,15_64,62
Pakistan,PAK,EMR,LMC,2020,7,65+,472
Pakistan,PAK,EMR,LMC,2020,8,5_14,0
Pakistan,PAK,EMR,LMC,2020,6,65+,1199
Pakistan,PAK,EMR,LMC,2020,4,5_14,4
Pakistan,PAK,EMR,LMC,2020,11,0_4,
Pakistan,PAK,EMR,LMC,2020,8,0_4,1
Pakistan,PAK,EMR,LMC,2020,6,0_4,6
Pakistan,PAK,EMR,LMC,2020,5,0_4,5
Pakistan,PAK,EMR,LMC,2020,1,5_14,
Pakistan,PAK,EMR,LMC,2020,11,5_14,
Pakistan,PAK,EMR,LMC,2020,5,5_14,4
Pakistan,PAK,EMR,LMC,2020,12,65+,
Pakistan,PAK,EMR,LMC,2020,2,5_14,0
Pakistan,PAK,EMR,LMC,2020,3,65+,21
Pakistan,PAK,EMR,LMC,2020,3,5_14,0
Pakistan,PAK,EMR,LMC,2020,3,0_4,0
Pakistan,PAK,EMR,LMC,2020,2,0_4,
Pakistan,PAK,EMR,LMC,2020,10,0_4,0
Pakistan,PAK,EMR,LMC,2020,9,65+,89
Pakistan,PAK,EMR,LMC,2020,8,65+,91
Pakistan,PAK,EMR,LMC,2020,8,15_64,99
Pakistan,PAK,EMR,LMC,2020,7,15_64,557
Pakistan,PAK,EMR,LMC,2020,3,15_64,27
Pakistan,PAK,EMR,LMC,2020,11,65+,0
Pakistan,PAK,EMR,LMC,2020,10,65+,11
Pakistan,PAK,EMR,LMC,2020,10,15_64,16
Pakistan,PAK,EMR,LMC,2020,4,0_4,0
Pakistan,PAK,EMR,LMC,2020,11,15_64,0
Pakistan,PAK,EMR,LMC,2020,4,15_64,432
Pakistan,PAK,EMR,LMC,2020,2,65+,0
Pakistan,PAK,EMR,LMC,2020,1,65+,
Palau,PLW,WPR,HIC,2020,12,65+,
Palau,PLW,WPR,HIC,2020,6,5_14,
Palau,PLW,WPR,HIC,2020,5,5_14,
Palau,PLW,WPR,HIC,2020,2,5_14,
Palau,PLW,WPR,HIC,2020,2,15_64,
Palau,PLW,WPR,HIC,2020,1,5_14,
Palau,PLW,WPR,HIC,2020,1,15_64,
Palau,PLW,WPR,HIC,2020,11,5_14,
Palau,PLW,WPR,HIC,2020,11,0_4,
Palau,PLW,WPR,HIC,2020,10,5_14,
Palau,PLW,WPR,HIC,2020,10,0_4,
Palau,PLW,WPR,HIC,2020,9,65+,
Palau,PLW,WPR,HIC,2020,8,65+,
Palau,PLW,WPR,HIC,2020,7,65+,
Palau,PLW,WPR,HIC,2020,4,5_14,
Palau,PLW,WPR,HIC,2020,9,15_64,
Palau,PLW,WPR,HIC,2020,8,15_64,
Palau,PLW,WPR,HIC,2020,1,65+,
Palau,PLW,WPR,HIC,2020,2,65+,
Palau,PLW,WPR,HIC,2020,6,65+,
Palau,PLW,WPR,HIC,2020,12,5_14,
Palau,PLW,WPR,HIC,2020,8,0_4,
Palau,PLW,WPR,HIC,2020,7,0_4,
Palau,PLW,WPR,HIC,2020,5,65+,
Palau,PLW,WPR,HIC,2020,7,15_64,
Palau,PLW,WPR,HIC,2020,4,0_4,
Palau,PLW,WPR,HIC,2020,3,5_14,
Palau,PLW,WPR,HIC,2020,3,0_4,
Palau,PLW,WPR,HIC,2020,3,65+,
Palau,PLW,WPR,HIC,2020,7,5_14,
Palau,PLW,WPR,HIC,2020,12,0_4,
Palau,PLW,WPR,HIC,2020,11,65+,
Palau,PLW,WPR,HIC,2020,4,15_64,
Palau,PLW,WPR,HIC,2020,3,15_64,
Palau,PLW,WPR,HIC,2020,11,15_64,
Palau,PLW,WPR,HIC,2020,10,15_64,
Palau,PLW,WPR,HIC,2020,6,0_4,
Palau,PLW,WPR,HIC,2020,5,0_4,
Palau,PLW,WPR,HIC,2020,12,15_64,
Palau,PLW,WPR,HIC,2020,6,15_64,
Palau,PLW,WPR,HIC,2020,5,15_64,
Palau,PLW,WPR,HIC,2020,2,0_4,
Palau,PLW,WPR,HIC,2020,1,0_4,
Palau,PLW,WPR,HIC,2020,10,65+,
Palau,PLW,WPR,HIC,2020,9,5_14,
Palau,PLW,WPR,HIC,2020,9,0_4,
Palau,PLW,WPR,HIC,2020,8,5_14,
Palau,PLW,WPR,HIC,2020,4,65+,
Panama,PAN,AMR,HIC,2020,12,15_64,
Panama,PAN,AMR,HIC,2020,5,5_14,2
Panama,PAN,AMR,HIC,2020,4,65+,145
Panama,PAN,AMR,HIC,2020,4,5_14,2
Panama,PAN,AMR,HIC,2020,3,5_14,1
Panama,PAN,AMR,HIC,2020,12,0_4,
Panama,PAN,AMR,HIC,2020,11,15_64,
Panama,PAN,AMR,HIC,2020,10,15_64,
Panama,PAN,AMR,HIC,2020,7,15_64,280
Panama,PAN,AMR,HIC,2020,6,15_64,123
Panama,PAN,AMR,HIC,2020,3,15_64,11
Panama,PAN,AMR,HIC,2020,11,65+,
Panama,PAN,AMR,HIC,2020,9,5_14,
Panama,PAN,AMR,HIC,2020,8,5_14,
Panama,PAN,AMR,HIC,2020,7,5_14,2
Panama,PAN,AMR,HIC,2020,11,5_14,
Panama,PAN,AMR,HIC,2020,10,5_14,
Panama,PAN,AMR,HIC,2020,1,5_14,
Panama,PAN,AMR,HIC,2020,9,15_64,
Panama,PAN,AMR,HIC,2020,5,15_64,52
Panama,PAN,AMR,HIC,2020,7,65+,422
Panama,PAN,AMR,HIC,2020,12,65+,
Panama,PAN,AMR,HIC,2020,12,5_14,
Panama,PAN,AMR,HIC,2020,8,0_4,
Panama,PAN,AMR,HIC,2020,5,0_4,1
Panama,PAN,AMR,HIC,2020,3,65+,4
Panama,PAN,AMR,HIC,2020,3,0_4,0
Panama,PAN,AMR,HIC,2020,1,65+,
Panama,PAN,AMR,HIC,2020,10,65+,
Panama,PAN,AMR,HIC,2020,9,0_4,
Panama,PAN,AMR,HIC,2020,6,65+,184
Panama,PAN,AMR,HIC,2020,8,15_64,
Panama,PAN,AMR,HIC,2020,6,0_4,1
Panama,PAN,AMR,HIC,2020,6,5_14,1
Panama,PAN,AMR,HIC,2020,5,65+,112
Panama,PAN,AMR,HIC,2020,4,15_64,88
Panama,PAN,AMR,HIC,2020,4,0_4,0
Panama,PAN,AMR,HIC,2020,2,65+,
Panama,PAN,AMR,HIC,2020,2,0_4,
Panama,PAN,AMR,HIC,2020,1,0_4,
Panama,PAN,AMR,HIC,2020,11,0_4,
Panama,PAN,AMR,HIC,2020,10,0_4,
Panama,PAN,AMR,HIC,2020,9,65+,
Panama,PAN,AMR,HIC,2020,8,65+,
Panama,PAN,AMR,HIC,2020,7,0_4,1
Panama,PAN,AMR,HIC,2020,2,5_14,
Panama,PAN,AMR,HIC,2020,2,15_64,
Panama,PAN,AMR,HIC,2020,1,15_64,
Papua New Guinea,PNG,WPR,LMC,2020,12,15_64,
Papua New Guinea,PNG,WPR,LMC,2020,9,0_4,
Papua New Guinea,PNG,WPR,LMC,2020,8,0_4,
Papua New Guinea,PNG,WPR,LMC,2020,7,0_4,
Papua New Guinea,PNG,WPR,LMC,2020,6,15_64,
Papua New Guinea,PNG,WPR,LMC,2020,4,5_14,
Papua New Guinea,PNG,WPR,LMC,2020,3,65+,
Papua New Guinea,PNG,WPR,LMC,2020,3,5_14,
Papua New Guinea,PNG,WPR,LMC,2020,1,15_64,
Papua New Guinea,PNG,WPR,LMC,2020,2,15_64,
Papua New Guinea,PNG,WPR,LMC,2020,10,5_14,
Papua New Guinea,PNG,WPR,LMC,2020,5,15_64,
Papua New Guinea,PNG,WPR,LMC,2020,12,5_14,
Papua New Guinea,PNG,WPR,LMC,2020,12,0_4,
Papua New Guinea,PNG,WPR,LMC,2020,10,65+,
Papua New Guinea,PNG,WPR,LMC,2020,6,0_4,
Papua New Guinea,PNG,WPR,LMC,2020,5,0_4,
Papua New Guinea,PNG,WPR,LMC,2020,4,65+,
Papua New Guinea,PNG,WPR,LMC,2020,11,65+,
Papua New Guinea,PNG,WPR,LMC,2020,6,5_14,
Papua New Guinea,PNG,WPR,LMC,2020,5,5_14,
Papua New Guinea,PNG,WPR,LMC,2020,4,15_64,
Papua New Guinea,PNG,WPR,LMC,2020,3,15_64,
Papua New Guinea,PNG,WPR,LMC,2020,2,5_14,
Papua New Guinea,PNG,WPR,LMC,2020,2,0_4,
Papua New Guinea,PNG,WPR,LMC,2020,1,5_14,
Papua New Guinea,PNG,WPR,LMC,2020,1,0_4,
Papua New Guinea,PNG,WPR,LMC,2020,12,65+,
Papua New Guinea,PNG,WPR,LMC,2020,11,5_14,
Papua New Guinea,PNG,WPR,LMC,2020,7,65+,
Papua New Guinea,PNG,WPR,LMC,2020,8,5_14,
Papua New Guinea,PNG,WPR,LMC,2020,9,5_14,
Papua New Guinea,PNG,WPR,LMC,2020,9,15_64,
Papua New Guinea,PNG,WPR,LMC,2020,8,15_64,
Papua New Guinea,PNG,WPR,LMC,2020,7,5_14,
Papua New Guinea,PNG,WPR,LMC,2020,7,15_64,
Papua New Guinea,PNG,WPR,LMC,2020,11,0_4,
Papua New Guinea,PNG,WPR,LMC,2020,10,0_4,
Papua New Guinea,PNG,WPR,LMC,2020,6,65+,
Papua New Guinea,PNG,WPR,LMC,2020,5,65+,
Papua New Guinea,PNG,WPR,LMC,2020,2,65+,
Papua New Guinea,PNG,WPR,LMC,2020,1,65+,
Papua New Guinea,PNG,WPR,LMC,2020,11,15_64,
Papua New Guinea,PNG,WPR,LMC,2020,10,15_64,
Papua New Guinea,PNG,WPR,LMC,2020,4,0_4,
Papua New Guinea,PNG,WPR,LMC,2020,3,0_4,
Papua New Guinea,PNG,WPR,LMC,2020,9,65+,
Papua New Guinea,PNG,WPR,LMC,2020,8,65+,
Paraguay,PRY,AMR,UMC,2020,9,0_4,0
Paraguay,PRY,AMR,UMC,2020,8,15_64,0
Paraguay,PRY,AMR,UMC,2020,4,0_4,0
Paraguay,PRY,AMR,UMC,2020,5,0_4,0
Paraguay,PRY,AMR,UMC,2020,1,15_64,
Paraguay,PRY,AMR,UMC,2020,12,15_64,0
Paraguay,PRY,AMR,UMC,2020,11,15_64,0
Paraguay,PRY,AMR,UMC,2020,7,0_4,0
Paraguay,PRY,AMR,UMC,2020,6,0_4,0
Paraguay,PRY,AMR,UMC,2020,5,65+,0
Paraguay,PRY,AMR,UMC,2020,4,65+,0
Paraguay,PRY,AMR,UMC,2020,3,5_14,0
Paraguay,PRY,AMR,UMC,2020,2,5_14,
Paraguay,PRY,AMR,UMC,2020,1,5_14,
Paraguay,PRY,AMR,UMC,2020,12,5_14,0
Paraguay,PRY,AMR,UMC,2020,12,0_4,0
Paraguay,PRY,AMR,UMC,2020,11,0_4,0
Paraguay,PRY,AMR,UMC,2020,8,65+,0
Paraguay,PRY,AMR,UMC,2020,3,65+,0
Paraguay,PRY,AMR,UMC,2020,10,15_64,0
Paraguay,PRY,AMR,UMC,2020,9,15_64,0
Paraguay,PRY,AMR,UMC,2020,2,15_64,
Paraguay,PRY,AMR,UMC,2020,5,5_14,0
Paraguay,PRY,AMR,UMC,2020,9,5_14,0
Paraguay,PRY,AMR,UMC,2020,10,5_14,0
Paraguay,PRY,AMR,UMC,2020,2,0_4,
Paraguay,PRY,AMR,UMC,2020,11,5_14,0
Paraguay,PRY,AMR,UMC,2020,10,0_4,0
Paraguay,PRY,AMR,UMC,2020,7,5_14,0
Paraguay,PRY,AMR,UMC,2020,6,5_14,0
Paraguay,PRY,AMR,UMC,2020,3,15_64,0
Paraguay,PRY,AMR,UMC,2020,1,0_4,
Paraguay,PRY,AMR,UMC,2020,12,65+,0
Paraguay,PRY,AMR,UMC,2020,11,65+,0
Paraguay,PRY,AMR,UMC,2020,8,5_14,0
